"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"BIF","USLIFE Income Fund, Inc.","8.65","$917.74M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bif",
"VFC","V.F. Corporation","56.65","$23.44B","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/vfc",
"EGY","Vaalco Energy Inc","0.71","$41.63M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/egy",
"MTN","Vail Resorts, Inc.","155.94","$5.64B","1997","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/mtn",
"VALE","VALE S.A.","7.32","$37.72B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/vale",
"VALE.P","VALE S.A.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vale.p",
"VRX","Valeant Pharmaceuticals International, Inc.","18.22","$6.22B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vrx",
"VLO","Valero Energy Corporation","63.15","$28.59B","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/vlo",
"VLP","Valero Energy Partners LP","40.9","$2.75B","2013","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/vlp",
"VHI","Valhi, Inc.","2.59","$878.42M","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/vhi",
"VR","Validus Holdings, Ltd.","54","$4.29B","2007","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/vr",
"VR^A","Validus Holdings, Ltd.","23.99","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vr^a",
"VLY","Valley National Bancorp","11.25","$2.86B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/vly",
"VLY.WS","Valley National Bancorp","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vly.ws",
"VLY^A","Valley National Bancorp","26.05","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/vly^a",
"VMI","Valmont Industries, Inc.","144.15","$3.24B","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/vmi",
"VAL","Valspar Corporation (The)","102.52","$8.14B","n/a","Basic Industries","Paints/Coatings","http://www.nasdaq.com/symbol/val",
"VVV","Valvoline Inc.","19.84","$4.06B","2016","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/vvv",
"VNTV","Vantiv, Inc.","56.91","$10.89B","2012","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/vntv",
"VAR","Varian Medical Systems, Inc.","89.36","$8.34B","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/var",
"VGR","Vector Group Ltd.","20.88","$2.67B","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/vgr",
"VVC","Vectren Corporation","48.36","$4.01B","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/vvc",
"VEC","Vectrus, Inc.","21.64","$233.17M","2014","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/vec",
"VEDL","Vedanta  Limited","12.65","$9.38B","2013","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/vedl",
"VEEV","Veeva Systems Inc.","40.82","$5.56B","2013","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/veev",
"VTRB","Ventas Realty, Limited Partnership // Ventas Capital Corporati","24.46","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/vtrb",
"VTR","Ventas, Inc.","60.79","$21.53B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/vtr",
"VER","VEREIT Inc.","8.37","$8.15B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ver",
"VER^F","VEREIT Inc.","25.78","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ver^f",
"PAY","Verifone Systems, Inc.","17.47","$1.94B","2005","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/pay",
"VRTV","Veritiv Corporation","53.1","$849.66M","2014","Consumer Services","Paper","http://www.nasdaq.com/symbol/vrtv",
"VZ","Verizon Communications Inc.","47.37","$193.11B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/vz",
"VZA","Verizon Communications Inc.","25.63","n/a","2014","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/vza",
"VET","Vermilion Energy Inc.","40.06","$4.7B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/vet",
"VRS","Verso Corporation","5.7","$196.03M","2016","Basic Industries","Paper","http://www.nasdaq.com/symbol/vrs",
"VSM","Versum Materials, Inc.","23.89","$2.59B","2016","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/vsm",
"VVI","Viad Corp","43.8","$889.49M","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/vvi",
"VCO","Vina Concha Y Toro","33.57","$1.25B","1994","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/vco",
"VNCE","Vince Holding Corp.","4.15","$205.06M","2013","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/vnce",
"VIPS","Vipshop Holdings Limited","13.39","$7.87B","2012","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/vips",
"ZTR","Virtus Global Dividend & Income Fund Inc.","11.1","$300.02M","1988","n/a","n/a","http://www.nasdaq.com/symbol/ztr",
"VGI","Virtus Global Multi-Sector Income Fund","14.71","$165.56M","2012","n/a","n/a","http://www.nasdaq.com/symbol/vgi",
"DCA","Virtus Total Return Fund","4.26","$117.01M","2005","n/a","n/a","http://www.nasdaq.com/symbol/dca",
"V","Visa Inc.","78.57","$185.49B","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/v",
"VSH","Vishay Intertechnology, Inc.","15.25","$2.23B","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/vsh",
"VPG","Vishay Precision Group, Inc.","17.8","$234.82M","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/vpg",
"VSTO","Vista Outdoor Inc.","38.11","$2.24B","2015","Capital Goods","Ordnance And Accessories","http://www.nasdaq.com/symbol/vsto",
"VC","Visteon Corporation","77.01","$2.62B","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/vc",
"VSI","Vitamin Shoppe, Inc","25.45","$606.13M","2009","Consumer Non-Durables","Food Chains","http://www.nasdaq.com/symbol/vsi",
"VSLR","Vivint Solar, Inc.","2.75","$302.83M","2014","Capital Goods","Building Products","http://www.nasdaq.com/symbol/vslr",
"VMW","Vmware, Inc.","78.25","$32.21B","2007","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/vmw",
"VOC","VOC Energy Trust","3.01","$51.17M","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/voc",
"VCRA","Vocera Communications, Inc.","16.32","$446.41M","2012","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/vcra",
"VG","Vonage Holdings Corp.","6.58","$1.43B","2006","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/vg",
"VNO","Vornado Realty Trust","96.36","$18.21B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/vno",
"VNO^G","Vornado Realty Trust","25.415","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vno^g",
"VNO^I","Vornado Realty Trust","25.4301","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vno^i",
"VNO^K","Vornado Realty Trust","23.85","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vno^k",
"VNO^L","Vornado Realty Trust","23.88","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vno^l",
"VJET","voxeljet AG","3.85","$71.61M","2013","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/vjet",
"IAE","Voya Asia Pacific High Dividend Equity Income Fund","8.98","$111.76M","2007","n/a","n/a","http://www.nasdaq.com/symbol/iae",
"IHD","Voya Emerging Markets High Income Dividend Equity Fund","7.66","$149.68M","2011","n/a","n/a","http://www.nasdaq.com/symbol/ihd",
"VOYA","Voya Financial, Inc.","37.66","$7.33B","2013","Finance","Life Insurance","http://www.nasdaq.com/symbol/voya",
"IGA","Voya Global Advantage and Premium Opportunity Fund","9.56","$175.46M","2005","n/a","n/a","http://www.nasdaq.com/symbol/iga",
"IGD","Voya Global Equity Dividend and Premium Opportunity Fund","6.91","$674.06M","2005","n/a","n/a","http://www.nasdaq.com/symbol/igd",
"IDE","Voya Infrastructure, Industrials and Materials Fund","13.23","$256.29M","2010","n/a","n/a","http://www.nasdaq.com/symbol/ide",
"IID","Voya International High Dividend Equity Income Fund","6.53","$54.89M","2007","n/a","n/a","http://www.nasdaq.com/symbol/iid",
"IRR","Voya Natural Resources Equity Income Fund","6.5464","$149.04M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/irr",
"PPR","Voya Prime Rate Trust","5.3467","$790.18M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ppr",
"VTTI","VTTI Energy Partners LP","18.05","$726.51M","2014","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/vtti",
"VMC","Vulcan Materials Company","134.66","$17.82B","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/vmc",
"WTI","W&T Offshore, Inc.","1.65","$226.19M","2005","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/wti",
"WPC","W.P. Carey Inc.","57.67","$6.13B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wpc",
"WRB","W.R. Berkley Corporation","58.94","$7.15B","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/wrb",
"WRB^B","W.R. Berkley Corporation","23.57","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wrb^b",
"WRB^C","W.R. Berkley Corporation","24","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wrb^c",
"WRB^D","W.R. Berkley Corporation","23.75","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wrb^d",
"GRA","W.R. Grace & Co.","68.35","$4.79B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/gra",
"GWW","W.W. Grainger, Inc.","223.89","$13.34B","n/a","Consumer Services","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/gww",
"WNC","Wabash National Corporation","12.78","$792.82M","1991","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/wnc",
"WBC","Wabco Holdings Inc.","103.34","$5.69B","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/wbc",
"WDR","Waddell & Reed Financial, Inc.","19.56","$1.62B","1998","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/wdr",
"WAGE","WageWorks, Inc.","72.35","$2.65B","2012","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wage",
"WD","Walker & Dunlop, Inc.","29","$893.32M","2010","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/wd",
"WMT","Wal-Mart Stores, Inc.","71.42","$220.92B","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/wmt",
"DIS","Walt Disney Company (The)","97.7","$156.32B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/dis",
"WAC","Walter Investment Management Corp.","5.35","$194.33M","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/wac",
"WPG","Washington Prime Group Inc.","10.46","$1.94B","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wpg",
"WPG^H","Washington Prime Group Inc.","25.46","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wpg^h",
"WPG^I","Washington Prime Group Inc.","25.4195","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wpg^i",
"WRE","Washington Real Estate Investment Trust","30.24","$2.26B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wre",
"WCN","Waste Connections, Inc.","74.34","$13.04B","n/a","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/wcn",
"WM","Waste Management, Inc.","68.65","$30.34B","n/a","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/wm",
"WAT","Waters Corporation","141.47","$11.4B","1995","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/wat",
"WSO","Watsco, Inc.","144.89","$5.15B","n/a","Consumer Durables","Industrial Machinery/Components","http://www.nasdaq.com/symbol/wso",
"WSO.B","Watsco, Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wso.b",
"WTS","Watts Water Technologies, Inc.","68.4","$2.34B","1986","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/wts",
"W","Wayfair Inc.","36.81","$3.15B","2014","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/w",
"WCIC","WCI Communities, Inc.","23.3","$613.65M","2013","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/wcic",
"WFT","Weatherford International plc","5.14","$4.61B","n/a","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/wft",
"WBS","Webster Financial Corporation","46.76","$4.29B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wbs",
"WBS^E","Webster Financial Corporation","25.3","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wbs^e",
"WEC","WEC Energy Group, Inc.","55.58","$17.54B","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/wec",
"WTW","Weight Watchers International Inc","11.98","$765.23M","2001","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/wtw",
"WRI","Weingarten Realty Investors","35.63","$4.56B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wri",
"WMK","Weis Markets, Inc.","63.38","$1.7B","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/wmk",
"WCG","WellCare Health Plans, Inc.","128.74","$5.7B","2004","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/wcg",
"WFC","Wells Fargo & Company","52.59","$264.12B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wfc",
"WFC.WS","Wells Fargo & Company","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc.ws",
"WFC^J","Wells Fargo & Company","26.975","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^j",
"WFC^L","Wells Fargo & Company","1201.3391","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^l",
"WFC^N","Wells Fargo & Company","23.85","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^n",
"WFC^O","Wells Fargo & Company","23.93","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^o",
"WFC^P","Wells Fargo & Company","23.97","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^p",
"WFC^Q","Wells Fargo & Company","25.73","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^q",
"WFC^R","Wells Fargo & Company","27.85","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^r",
"WFC^T","Wells Fargo & Company","25.55","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^t",
"WFC^V","Wells Fargo & Company","25.44","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^v",
"WFC^W","Wells Fargo & Company","24.37","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^w",
"WFC^X","Wells Fargo & Company","24","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^x",
"WFE^A","Wells Fargo & Company","26.45","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfe^a",
"EOD","Wells Fargo Global Dividend Opportunity Fund","5.23","$252.23M","2007","n/a","n/a","http://www.nasdaq.com/symbol/eod",
"HCN","Welltower Inc.","62.76","$22.75B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hcn",
"HCN^I","Welltower Inc.","58.45","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hcn^i",
"HCN^J","Welltower Inc.","25.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hcn^j",
"WAIR","Wesco Aircraft Holdings, Inc.","14.45","$1.42B","2011","Capital Goods","Wholesale Distributors","http://www.nasdaq.com/symbol/wair",
"WCC","WESCO International, Inc.","64.4","$3.13B","1999","Consumer Non-Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/wcc",
"WST","West Pharmaceutical Services, Inc.","79.31","$5.8B","n/a","Basic Industries","Specialty Chemicals","http://www.nasdaq.com/symbol/wst",
"WR","Westar Energy, Inc.","56.9","$8.07B","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/wr",
"WAL","Western Alliance Bancorporation","44.66","$4.69B","2005","Finance","Major Banks","http://www.nasdaq.com/symbol/wal",
"WALA","Western Alliance Bancorporation","23.15","n/a","2016","Finance","Major Banks","http://www.nasdaq.com/symbol/wala",
"WEA","Western Asset Bond Fund","12.56","$149.46M","2002","n/a","n/a","http://www.nasdaq.com/symbol/wea",
"TLI","Western Asset Corporate Loan Fund Inc","10.8","$107.31M","1998","n/a","n/a","http://www.nasdaq.com/symbol/tli",
"ESD","Western Asset Emerging Markets Debt Fund Inc","14.61","$449.9M","2003","n/a","n/a","http://www.nasdaq.com/symbol/esd",
"EMD","Western Asset Emerging Markets Income Fund, Inc","10.56","$302.33M","1992","n/a","n/a","http://www.nasdaq.com/symbol/emd",
"GDO","Western Asset Global Corporate Defined Opportunity Fund Inc.","16.759","$250.39M","2009","n/a","n/a","http://www.nasdaq.com/symbol/gdo",
"EHI","Western Asset Global High Income Fund Inc","9.36","$423.47M","2003","n/a","n/a","http://www.nasdaq.com/symbol/ehi",
"HIX","Western Asset High Income Fund II Inc.","6.74","$581.01M","1998","n/a","n/a","http://www.nasdaq.com/symbol/hix",
"HIO","Western Asset High Income Opportunity Fund, Inc.","4.82","$622.9M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hio",
"HYI","Western Asset High Yield Defined Opportunity Fund Inc.","14.49","$330.13M","2010","n/a","n/a","http://www.nasdaq.com/symbol/hyi",
"IGI","Western Asset Investment Grade Defined Opportunity Trust Inc.","20.7406","$223.88M","2009","n/a","n/a","http://www.nasdaq.com/symbol/igi",
"MMU","Western Asset Managed Municipals Fund, Inc.","13.42","$576.67M","1992","n/a","n/a","http://www.nasdaq.com/symbol/mmu",
"WMC","Western Asset Mortgage Capital Corporation","10.41","$436.39M","2012","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wmc",
"DMO","Western Asset Mortgage Defined Opportunity Fund Inc","22.6","$235.8M","2010","n/a","n/a","http://www.nasdaq.com/symbol/dmo",
